to_ss	to_word	relation	from_ss	from_word	isvisual	cardinality	score
101768969	Arachnida	hasMember	101770263	Scorpionida	 	3+ 	1
111822167	Tetragonia	hasMember	108110373	species	 	3+ 	1
102650282	Triga	hasMember	102650413	tub gurnard	 	3+ 	1
102287204	Paleacrita	hasMember	108109624	subgenus	 	3+ 	1
111597924	Ephedraceae	hasMember	108108972	genus	 	3+ 	1
113169674	Filicales	hasMember	113170060	Gleicheniaceae	 	3+ 	1
101989097	Mysidae	hasMember	101332653	Flaviviridae	 	3+ 	1
108150377	Religious Society of Friends	hasMember	108357992	quorum	 	3+ 	1
108286946	Open University	hasMember	108357992	quorum	 	3+ 	1
101713635	genus Tyrannosaurus	hasMember	108109624	subgenus	 	3+ 	1
101676313	Iguanidae	hasMember	101332347	Togaviridae	 	3+ 	1
112777294	genus Styrax	hasMember	112777436	styrax	 	3+ 	1
101774595	Theraphosidae	hasMember	101332653	Flaviviridae	 	3+ 	1
102609169	Thalassoma	hasMember	108109624	subgenus	 	3+ 	1
101742310	Charina	hasMember	108109624	subgenus	 	3+ 	1
108334581	Old Bailey	hasMember	108414119	jury	 	3+ 	1
111536778	Bryophyta	hasMember	111538123	Anthoceropsida	 	3+ 	1
101497579	Rhinobatidae	hasMember	101332347	Togaviridae	 	3+ 	1
101566888	Parulidae	hasMember	101569713	Icteria	 	3+ 	1
106327718	first person	hasMember	108103457	superphylum	 	3+ 	1
111733424	Eranthis	hasMember	111733548	winter aconite	 	3+ 	1
111775160	genus Rauwolfia	hasMember	108110373	species	 	3+ 	1
102052936	Sulidae	hasMember	101332347	Togaviridae	 	3+ 	1
101832381	Apus	hasMember	101832493	European swift	 	3+ 	1
101969893	Octopodidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
112719277	Tropaeolaceae	hasMember	108108972	genus	 	3+ 	1
113074277	Cortinarius	hasMember	113074814	Cortinarius atkinsonianus	 	3+ 	1
101665761	Chelydridae	hasMember	108108972	genus	 	3+ 	1
102150306	Desmodontidae	hasMember	101333610	Reoviridae	 	3+ 	1
101825417	Coraciiformes	hasMember	101826998	Alcedinidae	 	3+ 	1
101705247	Euronithopoda	hasMember	101705717	Hadrosauridae	 	3+ 	1
112801323	genus Parnassia	hasMember	108109624	subgenus	 	3+ 	1
108456619	tax law	hasMember	110287213	man	 	3+ 	0.8
102541431	Elopidae	hasMember	101333610	Reoviridae	 	3+ 	1
107945657	dead	hasMember	108544813	country	 	3+ 	0.8
102240223	Cimicidae	hasMember	101332347	Togaviridae	 	3+ 	1
102316038	echinoderm family	hasMember	101332653	Flaviviridae	 	3+ 	1
111850337	Myrtillocactus	hasMember	111850521	garambulla	 	3+ 	1
101557697	Turdus	hasMember	101558307	fieldfare	 	3+ 	1
102055280	Sphenisciformes	hasMember	102055658	sphenisciform seabird	 	3+ 	1
102203332	Chironomus	hasMember	108110373	species	 	3+ 	1
101370581	genus Erwinia	hasMember	108109624	subgenus	 	3+ 	1
113227009	Cryptogrammataceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
101979124	Portunus	hasMember	108110373	species	 	3+ 	1
112717914	Kirkia	hasMember	108110373	species	 	3+ 	1
111541322	Mniaceae	hasMember	101333610	Reoviridae	 	3+ 	1
108162245	Government Accounting Office	hasMember	110287213	man	 	3+ 	0.8
101993400	Caprella	hasMember	108109624	subgenus	 	3+ 	1
101393604	Nummulitidae	hasMember	101393753	nummulite	 	3+ 	1
108119821	government department	hasMember	108626283	municipality	 	3+ 	0.8
102445564	Mephitinae	hasMember	101332653	Flaviviridae	 	3+ 	1
113063784	Melampsoraceae	hasMember	113063936	Melampsora	 	3+ 	1
108326487	Ways and Means Committee	hasMember	108357992	quorum	 	3+ 	1
108260386	Green Party	hasMember	108357992	quorum	 	3+ 	1
107974766	age class	hasMember	108544813	country	 	3+ 	0.8
112862648	Pogostemon	hasMember	108109624	subgenus	 	3+ 	1
111900058	Papaveraceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108287436	conservatory	hasMember	109917593	child	 	3+ 	0.8
101523908	Passeriformes	hasMember	101524885	Oscines	 	3+ 	1
112712149	Citroncirus	hasMember	108109624	subgenus	 	3+ 	1
112930044	Umbelliferae	hasMember	101332347	Togaviridae	 	3+ 	1
112608778	Rapateaceae	hasMember	101333082	Arenaviridae	 	3+ 	1
112549976	genus Mucuna	hasMember	112550210	mucuna	 	3+ 	1
113013187	genus Lepiota	hasMember	113014265	Lepiota rhacodes	 	3+ 	1
112078954	Pleione	hasMember	112079120	Indian crocus	 	3+ 	1
108381636	advisory board	hasMember	110015485	director	 	3+ 	1
113053187	Fistulinaceae	hasMember	108108972	genus	 	3+ 	1
108251493	Four Hundred	hasMember	110287213	man	 	3+ 	0.8
112572021	Templetonia	hasMember	108110373	species	 	3+ 	1
101313093	Animalia	hasMember	101928737	Pogonophora	 	3+ 	1
111636068	Cryptomeria	hasMember	108109624	subgenus	 	3+ 	1
113005835	Coprinaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
108249752	pop group	hasMember	110340312	musician	 	3+ 	1
113190469	Dicksonia	hasMember	108110373	species	 	3+ 	1
101799086	Cracidae	hasMember	101799876	Penelope	 	3+ 	1
101362769	Thiobacteriaceae	hasMember	101362999	genus Thiobacillus	 	3+ 	1
107944754	brave	hasMember	109316454	island	 	3+ 	0.8
108099825	Khalsa	hasMember	108357992	quorum	 	3+ 	1
108296332	Security Council	hasMember	109944763	council member	 	3+ 	0.8
108088675	Church of Ireland	hasMember	108400965	membership	 	3+ 	1
111987956	Lasthenia	hasMember	108109624	subgenus	 	3+ 	1
101638952	Sirenidae	hasMember	101333610	Reoviridae	 	3+ 	1
102320769	Comatulidae	hasMember	108108784	tribe	 	3+ 	1
113175484	Drynaria	hasMember	108110373	species	 	3+ 	1
101417982	Peridinium	hasMember	108109624	subgenus	 	3+ 	1
108325237	fairness commission	hasMember	108357992	quorum	 	3+ 	1
108116073	chemistry department	hasMember	108357992	quorum	 	3+ 	1
102525543	Macrouridae	hasMember	108108972	genus	 	3+ 	1
112874429	Pedaliaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
112235263	Gaultheria	hasMember	112235479	creeping snowberry	 	3+ 	1
101735898	Tropidoclonion	hasMember	101736032	lined snake	 	3+ 	1
108210835	Scotland Yard	hasMember	108357992	quorum	 	3+ 	1
102461372	Pholidota	hasMember	108107191	suborder	 	3+ 	1
113000372	Agaricaceae	hasMember	113004160	Cantharellus	 	3+ 	1
108159331	Umayyad	hasMember	110728624	tribesman	 	3+ 	1
112242287	Oxydendrum	hasMember	112242409	sorrel tree	 	3+ 	1
112819953	Hackelia	hasMember	108110373	species	 	3+ 	1
108296720	Economic and Social Council	hasMember	110287213	man	 	3+ 	0.8
112290522	Centaurium	hasMember	108109624	subgenus	 	3+ 	1
108092040	Unitarian Church	hasMember	110738670	Unitarian	 	3+ 	1
101425336	Babesiidae	hasMember	101333610	Reoviridae	 	3+ 	1
101378800	Micrococcaceae	hasMember	101333610	Reoviridae	 	3+ 	1
112376382	Hudsonia	hasMember	112376553	false heather	 	3+ 	1
101705717	Hadrosauridae	hasMember	101706247	genus Anatotitan	 	3+ 	1
108287182	varsity	hasMember	110787470	woman	 	3+ 	0.8
108230294	slate club	hasMember	109816771	associate	 	3+ 	1
102055431	Spheniscidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108216295	picket	hasMember	108397255	troops	 	3+ 	1
111851395	Opuntia	hasMember	111851839	cholla	 	3+ 	1
108413529	zoning board	hasMember	108400965	membership	 	3+ 	1
106498569	Hebrew alphabet	hasMember	106836714	aleph	 	3+ 	1
112605019	Xyridales	hasMember	108107499	family	 	3+ 	1
112740514	Sapindaceae	hasMember	112743680	genus Harpullia	 	3+ 	1
101879983	Potoroinae	hasMember	108108627	subfamily	 	3+ 	1
101467675	genus Amphioxus	hasMember	108110373	species	 	3+ 	1
112149751	Cyperaceae	hasMember	112150028	sedge	 	3+ 	1
111713960	Myristicaceae	hasMember	111714150	Myristica	 	3+ 	1
102544086	Alepisaurus	hasMember	102544475	handsaw fish	 	3+ 	1
111858406	Calandrinia	hasMember	111858703	rock purslane	 	3+ 	1
101594611	Hirundo	hasMember	108109624	subgenus	 	3+ 	1
108404735	general staff	hasMember	110287213	man	 	3+ 	0.993917964511023
102617029	Zoarcidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
101483188	Lamnidae	hasMember	101332347	Togaviridae	 	3+ 	1
111739530	Winteraceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
112846869	Galeopsis	hasMember	108110373	species	 	3+ 	1
112476036	Agavaceae	hasMember	112476902	genus Agave	 	3+ 	1
108413529	zoning board	hasMember	110287213	man	 	3+ 	0.8
101544544	Drepanididae	hasMember	101332653	Flaviviridae	 	3+ 	1
102068735	Delphinidae	hasMember	102069271	Delphinus	 	3+ 	1
112328241	Lythrum	hasMember	108109624	subgenus	 	3+ 	1
101654245	Xenopodidae	hasMember	108108784	tribe	 	3+ 	1
112959226	Azollaceae	hasMember	101333082	Arenaviridae	 	3+ 	1
113043516	Lycoperdaceae	hasMember	101332347	Togaviridae	 	3+ 	1
102263038	Neuroptera	hasMember	102265177	Hemerobiidae	 	3+ 	1
112154228	Pandanales	hasMember	112154426	Pandanaceae	 	3+ 	1
102005598	Threskiornithidae	hasMember	102005962	genus Ibis	 	3+ 	1
101442591	Scardinius	hasMember	101442710	rudd	 	3+ 	1
111537886	moss genus	hasMember	108109624	subgenus	 	3+ 	1
102369170	Bathyergus	hasMember	102369293	mole rat	 	3+ 	1
113062112	Auriculariaceae	hasMember	101332653	Flaviviridae	 	3+ 	1
108401819	rabble	hasMember	110439851	player	 	3+ 	0.8
112823531	genus Convolvulus	hasMember	108110373	species	 	3+ 	1
101414841	Rhodymeniaceae	hasMember	108108784	tribe	 	3+ 	1
101963017	Arcidae	hasMember	101332653	Flaviviridae	 	3+ 	1
112985010	Tuberaceae	hasMember	101333610	Reoviridae	 	3+ 	1
113068073	Tilletia	hasMember	113068255	bunt	 	3+ 	1
102065932	Eschrichtiidae	hasMember	101333610	Reoviridae	 	3+ 	1
101717666	Dromaeosauridae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
111869890	Aethionema	hasMember	108110373	species	 	3+ 	1
102523750	Melanogrammus	hasMember	108109624	subgenus	 	3+ 	1
102058074	Diomedeidae	hasMember	108108972	genus	 	3+ 	1
108241798	faction	hasMember	109885676	cabalist	 	3+ 	1
102043999	Stercorariidae	hasMember	108108784	tribe	 	3+ 	1
112329899	Myrtaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
113077811	genus Verticillium	hasMember	113078021	verticillium	 	3+ 	1
108383067	draft board	hasMember	110307234	member	 	3+ 	0.8
101707149	genus Trachodon	hasMember	108109624	subgenus	 	3+ 	1
108278032	yeshiva	hasMember	108651247	site	 	3+ 	0.8
106352117	Armenian	hasMember	106828818	letter	 	3+ 	1
102571983	Apogonidae	hasMember	101333610	Reoviridae	 	3+ 	1
101605119	Accipitridae	hasMember	101608934	Elanoides	 	3+ 	1
101690857	Xenosaurus	hasMember	108109624	subgenus	 	3+ 	1
112213635	Proteaceae	hasMember	101332653	Flaviviridae	 	3+ 	1
108060694	partnership	hasMember	108357992	quorum	 	3+ 	1
111665781	Dicotyledones	hasMember	111666854	dicot	 	3+ 	1
102588108	Haemulidae	hasMember	108108972	genus	 	3+ 	1
111708181	Magnoliaceae	hasMember	111712153	Liriodendron	 	3+ 	1
101376801	Mycobacteriaceae	hasMember	101333610	Reoviridae	 	3+ 	1
112039743	Orchidaceae	hasMember	112085469	Trichoceros	 	3+ 	1
102538730	Coregonidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
102379630	American saddle horse	hasMember	102376542	foal	 	3+ 	1
102386853	carthorse	hasMember	102376542	foal	 	3+ 	1
101961736	Pteriidae	hasMember	101961862	Pinctada	 	3+ 	1
113071029	Hygrophorus	hasMember	113073055	Hygrophorus turundus	 	3+ 	1
102199712	Nematocera	hasMember	102203457	Mycetophilidae	 	3+ 	1
108074330	sign industry	hasMember	108357992	quorum	 	3+ 	1
108379782	de jure segregation	hasMember	108367880	political system	 	3+ 	1
102252039	Aphidoidea	hasMember	101333082	Arenaviridae	 	3+ 	1
101546348	Eurylaimidae	hasMember	101546506	broadbill	 	3+ 	1
111713960	Myristicaceae	hasMember	108108972	genus	 	3+ 	1
102252039	Aphidoidea	hasMember	108108627	subfamily	 	3+ 	1
112155259	Typhaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
107950685	tradespeople	hasMember	110231515	king	 	3+ 	0.8
112986337	Hydnum	hasMember	108110373	species	 	3+ 	1
101931984	Anguillula	hasMember	108110373	species	 	3+ 	1
111804604	Caryophyllaceae	hasMember	111809922	genus Drypis	 	3+ 	1
101683428	Xantusiidae	hasMember	101683558	night lizard	 	3+ 	1
108226127	totalitarian state	hasMember	108220714	division	 	3+ 	1
112259615	Sarcodes	hasMember	108110373	species	 	3+ 	1
112598409	Plantaginaceae	hasMember	108108972	genus	 	3+ 	1
101927816	genus Echinococcus	hasMember	108109624	subgenus	 	3+ 	1
102538562	Arctic char	hasMember	102530052	whitebait	 	3+ 	1
112129525	Phalaris	hasMember	112129738	reed canary grass	 	3+ 	1
112302418	genus Forestiera	hasMember	108109624	subgenus	 	3+ 	1
111643684	Thuja	hasMember	111644226	American arborvitae	 	3+ 	1
108159464	Valois	hasMember	110235549	relative	 	3+ 	1
108297646	Commission on the Status of Women	hasMember	108357992	quorum	 	3+ 	1
101457276	Centriscidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
101423757	Haemosporidia	hasMember	101424165	Plasmodiidae	 	3+ 	1
101491991	Triakidae	hasMember	101333610	Reoviridae	 	3+ 	1
101947874	Naticidae	hasMember	108108627	subfamily	 	3+ 	1
101655116	Caeciliidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
112837643	Pholistoma	hasMember	108110373	species	 	3+ 	1
112222334	Persoonia	hasMember	108110373	species	 	3+ 	1
102582919	Branchiostegidae	hasMember	101333082	Arenaviridae	 	3+ 	1
108265614	rescue party	hasMember	110307234	member	 	3+ 	0.8
112339972	Nyssaceae	hasMember	108108784	tribe	 	3+ 	1
102231930	Phyllidae	hasMember	101332653	Flaviviridae	 	3+ 	1
112808933	Polemoniaceae	hasMember	112810318	genus Phlox	 	3+ 	1
112039743	Orchidaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
102223694	Reticulitermes	hasMember	102223901	Reticulitermes flanipes	 	3+ 	1
102616572	Anarhichadidae	hasMember	101333082	Arenaviridae	 	3+ 	1
112822650	Symphytum	hasMember	112822769	comfrey	 	3+ 	1
102601200	Mugilidae	hasMember	108108784	tribe	 	3+ 	1
102472012	genus Homo	hasMember	108109624	subgenus	 	3+ 	1
113081369	Tuberculariaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108170978	allies	hasMember	108305942	ally	 	3+ 	1
112550968	Myroxylon	hasMember	108109624	subgenus	 	3+ 	1
108220620	flight	hasMember	101503061	bird	 	3+ 	1
108245802	Mafia	hasMember	110280364	mafioso	 	3+ 	1
113049561	Polyporaceae	hasMember	108108784	tribe	 	3+ 	1
112387478	Viola	hasMember	108109624	subgenus	 	3+ 	1
101360712	Pseudomonodaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
101424165	Plasmodiidae	hasMember	101332347	Togaviridae	 	3+ 	1
101380902	genus Streptococcus	hasMember	101381285	Streptococcus anhemolyticus	 	3+ 	1
112607198	Ananas	hasMember	112607456	pineapple	 	3+ 	1
112813393	Bignoniaceae	hasMember	108108784	tribe	 	3+ 	1
112777294	genus Styrax	hasMember	108109624	subgenus	 	3+ 	1
112357802	Aframomum	hasMember	108109624	subgenus	 	3+ 	1
102397251	Tayassuidae	hasMember	101333082	Arenaviridae	 	3+ 	1
112687211	Pelargonium	hasMember	112688372	lemon geranium	 	3+ 	1
108089955	Southern Baptist Convention	hasMember	108400965	membership	 	3+ 	1
102005598	Threskiornithidae	hasMember	101333610	Reoviridae	 	3+ 	1
108375912	lobby	hasMember	108665504	town	 	3+ 	0.8
108243695	stage crew	hasMember	108400965	membership	 	3+ 	1
108384201	shell corporation	hasMember	108220714	division	 	3+ 	1
102581803	Coryphaenidae	hasMember	101332347	Togaviridae	 	3+ 	1
112049412	genus Calypso	hasMember	108110373	species	 	3+ 	1
102222199	Myrmecia	hasMember	108110373	species	 	3+ 	1
102205095	Tipulidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
112350433	Cannaceae	hasMember	108108784	tribe	 	3+ 	1
108086987	Uniat Church	hasMember	108400965	membership	 	3+ 	1
102069271	Delphinus	hasMember	108110373	species	 	3+ 	1
112835196	Emmanthe	hasMember	108110373	species	 	3+ 	1
108413529	zoning board	hasMember	110665698	student	 	3+ 	0.8
111743109	Juncaceae	hasMember	111743294	rush	 	3+ 	1
101794813	Tetraonidae	hasMember	101795088	grouse	 	3+ 	1
112260593	Fagus	hasMember	112262185	Japanese beech	 	3+ 	1
101964636	Unionidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
101453188	Caproidae	hasMember	101453330	Capros	 	3+ 	1
112471150	Convallariaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108413529	zoning board	hasMember	110317007	officer	 	3+ 	0.8
108324107	governing board	hasMember	109944022	commissioner	 	3+ 	1
102436813	Camelidae	hasMember	108108627	subfamily	 	3+ 	1
107945077	business people	hasMember	110287213	man	 	3+ 	0.8
102046045	Plautus	hasMember	102046171	little auk	 	3+ 	1
101826223	Coraciidae	hasMember	108108972	genus	 	3+ 	1
101704184	genus Triceratops	hasMember	101704323	triceratops	 	3+ 	1
101970866	Decapoda	hasMember	101972733	Spirulidae	 	3+ 	1
108323301	appeal board	hasMember	110307234	member	 	3+ 	0.8
108155765	Lancaster	hasMember	111042691	Henry VI	 	3+ 	1
102049672	Podicipedidae	hasMember	101332347	Togaviridae	 	3+ 	1
108168978	country	hasMember	110287213	man	 	3+ 	0.997721841334056
113053187	Fistulinaceae	hasMember	101333610	Reoviridae	 	3+ 	1
112804216	Tolmiea	hasMember	108110373	species	 	3+ 	1
111740824	Myricaceae	hasMember	101332653	Flaviviridae	 	3+ 	1
108177781	hegemon	hasMember	108400965	membership	 	3+ 	1
108266070	professional organization	hasMember	108400965	membership	 	3+ 	1
102508458	Bassariscidae	hasMember	101333082	Arenaviridae	 	3+ 	1
101827658	Alcedo	hasMember	101827793	Eurasian kingfisher	 	3+ 	1
108232496	football league	hasMember	110287213	man	 	3+ 	0.8
112608447	Mayacaceae	hasMember	112608620	Mayaca	 	3+ 	1
102527813	Teleostei	hasMember	102311748	leptocephalus	 	3+ 	1
101685277	Teiidae	hasMember	101685679	Cnemidophorus	 	3+ 	1
111856271	Ercilla	hasMember	108110373	species	 	3+ 	1
113023292	Ascomycota	hasMember	113024012	ascomycete	 	3+ 	1
111911591	Compositae	hasMember	111960540	Delairea	 	3+ 	1
108286342	gown	hasMember	108518374	campus	 	3+ 	0.8
101702623	Marginocephalia	hasMember	101702862	suborder Pachycephalosaurus	 	3+ 	1
112376950	Dipterocarpaceae	hasMember	101333610	Reoviridae	 	3+ 	1
102368280	Abrocoma	hasMember	108110373	species	 	3+ 	1
113196942	Diacalpa	hasMember	108109624	subgenus	 	3+ 	1
101951472	Hermissenda	hasMember	101951613	Hermissenda crassicornis	 	3+ 	1
111788536	Epipremnum	hasMember	111788727	golden pothos	 	3+ 	1
112988858	genus Roccella	hasMember	108110373	species	 	3+ 	1
113214813	Marattiaceae	hasMember	113215462	genus Angiopteris	 	3+ 	1
108197386	Air Force Intelligence Surveillance and Reconnaissance	hasMember	108357992	quorum	 	3+ 	1
101781274	Sarcoptidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
102316392	Echinodermata	hasMember	108103777	class	 	3+ 	1
101519228	Casuaridae	hasMember	101333610	Reoviridae	 	3+ 	1
108172103	Arab League	hasMember	108959683	Libya	 	3+ 	1
101808785	Numididae	hasMember	101808989	Numida	 	3+ 	1
107946694	doomed	hasMember	108544813	country	 	3+ 	0.8
108220089	squadron	hasMember	108274443	troop	 	3+ 	1
111818945	Aizoaceae	hasMember	101332347	Togaviridae	 	3+ 	1
111717239	Nelumbo	hasMember	108109624	subgenus	 	3+ 	1
111925720	Argyranthemum	hasMember	111925898	marguerite	 	3+ 	1
102533708	Engraulidae	hasMember	101332347	Togaviridae	 	3+ 	1
113221807	Lepidodendrales	hasMember	113222035	Lepidodendraceae	 	3+ 	1
101893535	Erinaceidae	hasMember	101332653	Flaviviridae	 	3+ 	1
102422249	Damaliscus	hasMember	108109624	subgenus	 	3+ 	1
107945490	damned	hasMember	110439851	player	 	3+ 	0.8
112039743	Orchidaceae	hasMember	112068824	Hexalectris	 	3+ 	1
102014406	genus Chunga	hasMember	108109624	subgenus	 	3+ 	1
112009250	Santolina	hasMember	112009420	lavender cotton	 	3+ 	1
101880937	Phalangeridae	hasMember	101333082	Arenaviridae	 	3+ 	1
112326604	Haloragidaceae	hasMember	112326842	Myriophyllum	 	3+ 	1
108065093	commercial enterprise	hasMember	108357992	quorum	 	3+ 	1
108375912	lobby	hasMember	109411430	river	 	3+ 	0.8
101773930	Theridiidae	hasMember	101333610	Reoviridae	 	3+ 	1
111748936	Brya	hasMember	108109624	subgenus	 	3+ 	1
112314315	Hamamelidaceae	hasMember	108108972	genus	 	3+ 	1
112598409	Plantaginaceae	hasMember	108108627	subfamily	 	3+ 	1
113057845	Fuscoboletinus	hasMember	108110373	species	 	3+ 	1
101617289	Gypaetus	hasMember	108110373	species	 	3+ 	1
108402147	trash	hasMember	108630039	region	 	3+ 	0.8
111592146	fungus genus	hasMember	108109624	subgenus	 	3+ 	1
112325093	Laguncularia	hasMember	112325234	white mangrove	 	3+ 	1
108060878	copartnership	hasMember	110287213	man	 	3+ 	0.8
102068408	Hyperoodon	hasMember	108110373	species	 	3+ 	1
101629093	Salamandra	hasMember	101629962	spotted salamander	 	3+ 	1
108086821	Russian Orthodox Church	hasMember	109678009	Christian	 	3+ 	1
102570648	Embiotocidae	hasMember	101333082	Arenaviridae	 	3+ 	1
102516615	genus Ceratodus	hasMember	108110373	species	 	3+ 	1
101948154	Littorinidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
107950786	wounded	hasMember	110439851	player	 	3+ 	0.8
108250168	big band	hasMember	110287213	man	 	3+ 	0.8
101780026	Acaridae	hasMember	101333610	Reoviridae	 	3+ 	1
101603478	Bombycilla	hasMember	108110373	species	 	3+ 	1
112143572	Zea	hasMember	108109624	subgenus	 	3+ 	1
111975100	Gynura	hasMember	111975254	velvet plant	 	3+ 	1
112965209	Hypocreaceae	hasMember	108108972	genus	 	3+ 	1
113184873	Blechnum	hasMember	113185134	hard fern	 	3+ 	1
113181616	Camptosorus	hasMember	108109624	subgenus	 	3+ 	1
113190469	Dicksonia	hasMember	108109624	subgenus	 	3+ 	1
102425393	Boselaphus	hasMember	102425532	nilgai	 	3+ 	1
